,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_subjectivity,sentiment_subjectivity,sentiment_category
498530293116968960,0.006178669815033455,0.19308378486629343,-0.39285714285714285,0.4,0.2400309917355372,0.2842712122970418,"{'neutral': 15, 'positive': 4, 'negative': 3}"
498530904139378688,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 3}
498530946338258944,0.1834375,0.34880973204121857,-0.1875,1.0,0.358125,0.4441353960224292,"{'neutral': 10, 'positive': 5, 'negative': 1}"
498531639472189441,-0.030776785714285722,0.2952546124138969,-1.0,0.5,0.2908065476190476,0.2906887410114899,"{'negative': 9, 'neutral': 7, 'positive': 4}"
498532911143206913,0.0,,0.0,0.0,0.0,,{'neutral': 1}
498535462349582337,-0.02822895100069013,0.19921623821493523,-0.8,0.3875,0.2963966528640442,0.315402063282096,"{'negative': 19, 'neutral': 17, 'positive': 10}"
498541831052083201,0.0,,0.0,0.0,0.0,,{'neutral': 1}
498544167757570049,0.14025793650793653,0.28040751492215515,-0.5,0.6428571428571428,0.3536607142857143,0.36548990117823493,"{'neutral': 10, 'positive': 8, 'negative': 2}"
498556324868009984,0.06216859716859716,0.32985563742341795,-1.0,0.7,0.3523712998712999,0.3610999250168486,"{'neutral': 18, 'positive': 12, 'negative': 7}"
498560433021026304,-0.01622121839513144,0.27326341149234024,-1.0,0.35,0.3939613526570049,0.3497069201146717,"{'neutral': 13, 'positive': 6, 'negative': 4}"
498575704582148096,-0.00787760416666666,0.3538893867088608,-0.621875,0.8,0.4484375,0.2976601459718785,"{'positive': 7, 'negative': 5, 'neutral': 4}"
498584409055174656,-0.15499999999999997,0.32314373736775404,-0.7,0.0625,0.33999999999999997,0.23021728866442676,"{'positive': 2, 'negative': 2, 'neutral': 1}"
498585089828478977,0.04880208333333333,0.19025007918701428,-0.5,0.35,0.4416666666666667,0.4222000994512059,"{'neutral': 10, 'positive': 8, 'negative': 2}"
498586725502173184,-0.041666666666666664,0.5342440141608202,-1.0,0.5,0.5981481481481481,0.4215296464050351,"{'positive': 3, 'negative': 2, 'neutral': 1}"
498590686065606657,-0.04576277480689245,0.23489436770006902,-0.5,0.65,0.3472222222222222,0.3371096417893666,"{'neutral': 16, 'negative': 14, 'positive': 4}"
498600617645199361,-0.3666666666666667,,-0.3666666666666667,-0.3666666666666667,0.2888888888888889,,{'negative': 1}
498602787614511104,-0.05,0.1,-0.2,0.0,0.1,0.2,"{'neutral': 3, 'negative': 1}"
498602798687469568,-0.07735690235690235,0.3242229040821705,-0.7,0.5,0.5325757575757576,0.3517611052487176,"{'negative': 5, 'positive': 2, 'neutral': 2}"
498602841335169024,-0.10796485260770974,0.1344100413133978,-0.35714285714285715,0.0,0.38979591836734695,0.18774912263493154,"{'negative': 4, 'neutral': 3}"
498603999252467713,-0.029166666666666664,0.22083540217501624,-0.9333333333333332,0.25,0.13,0.27886570580002307,"{'neutral': 17, 'positive': 2, 'negative': 1}"
498609222020780033,-0.08262896825396826,0.11482051593858422,-0.34571428571428575,0.0,0.3583862433862434,0.29300287190458346,"{'neutral': 9, 'negative': 3}"
498616975850225664,-0.07212301587301588,0.2759676436458976,-0.8,0.5,0.2796626984126984,0.3384106023422499,"{'negative': 8, 'neutral': 6, 'positive': 4}"
499345010190348288,0.2754761904761905,0.30641509695217634,0.0,0.7,0.31047619047619046,0.30748811651662544,"{'positive': 5, 'neutral': 5}"
499345023721537536,0.065625,0.12642417852873977,-0.04375,0.35,0.15,0.23333333333333334,"{'neutral': 7, 'positive': 3}"
499345384024842240,-0.0012079831932773196,0.21890140104474373,-0.5,0.2857142857142857,0.34438025210084033,0.3549800253392519,"{'neutral': 8, 'negative': 5, 'positive': 4}"
499345604297121792,0.03917388167388167,0.2899019303269382,-0.525,0.675,0.4402606755384533,0.3395618427751027,"{'positive': 24, 'neutral': 21, 'negative': 18}"
499346625760751616,0.023627526023359356,0.265752982778353,-0.8,1.0,0.33319529236195905,0.30976528900599015,"{'neutral': 32, 'positive': 25, 'negative': 21}"
499347831954870274,0.0511087061087061,0.22674112128511204,-0.5,0.5,0.2628637566137566,0.34960995438867437,"{'neutral': 8, 'positive': 5, 'negative': 2}"
499349252938956800,0.0,,0.0,0.0,0.0,,{'neutral': 1}
499349294034743297,0.07397727272727272,0.24609895264461132,-0.5,0.675,0.3225,0.30542248564380803,"{'positive': 9, 'neutral': 8, 'negative': 3}"
499355083734519808,0.08055555555555555,0.21807043312818408,-0.2916666666666667,0.43333333333333335,0.3770833333333334,0.3333546394705879,"{'positive': 6, 'neutral': 4, 'negative': 2}"
499357077429817344,-0.0014285714285714346,0.13808702767053954,-0.30000000000000004,0.2857142857142857,0.11107142857142857,0.2059520368838304,"{'neutral': 8, 'positive': 1, 'negative': 1}"
499357289363431425,0.1279220779220779,0.32305296926994814,-0.41666666666666663,0.5,0.6383116883116884,0.403171459185507,"{'positive': 4, 'negative': 2, 'neutral': 1}"
499358869492367360,-0.17523809523809525,0.19293625964662622,-0.5,0.2119047619047619,0.6547619047619048,0.4606602877437356,"{'negative': 12, 'neutral': 7, 'positive': 1}"
499359735947087872,-0.012091503267973858,0.17566271446154158,-0.2,0.6,0.2477124183006536,0.3738307843633141,"{'neutral': 11, 'negative': 5, 'positive': 1}"
499360134779637761,0.007554885590599881,0.16496149190415446,-0.3333333333333333,0.3666666666666667,0.298726035868893,0.2881747248744295,"{'neutral': 6, 'negative': 4, 'positive': 4}"
499360762167848960,0.4,,0.4,0.4,0.75,,{'positive': 1}
499360784666071040,-0.14722222222222223,0.06309898162000305,-0.2,-0.05555555555555555,0.25277777777777777,0.2166666666666667,{'negative': 4}
499361017038905344,-0.041666666666666664,0.05892556509887896,-0.08333333333333333,0.0,0.10833333333333334,0.1532064692570853,"{'negative': 1, 'neutral': 1}"
499361252691681281,-0.125,,-0.125,-0.125,0.375,,{'negative': 1}
499361506132508673,-0.06332866479925303,0.16742046907638466,-0.4361111111111111,0.25,0.2350373482726424,0.314167564018137,"{'neutral': 9, 'negative': 6, 'positive': 2}"
499361662743220224,0.017202380952380955,0.2602242952198197,-0.6,0.5,0.33456349206349206,0.2961855731949373,"{'neutral': 10, 'positive': 5, 'negative': 5}"
499361679197884416,0.15833333333333333,0.13158576980363343,0.0,0.26666666666666666,0.5083333333333333,0.4083616770208234,"{'positive': 3, 'neutral': 1}"
499361965035491329,0.19285714285714287,0.1966989481173608,0.0,0.5,0.4174603174603174,0.41859342870354743,"{'positive': 5, 'neutral': 2}"
499362269269336064,-0.07777777777777778,0.08981004187394179,-0.15555555555555556,0.0,0.14444444444444446,0.16679007776589191,"{'negative': 2, 'neutral': 2}"
499362348940144640,0.08694083694083694,0.2837537150031265,-0.3333333333333333,0.5,0.3248196248196248,0.3445380771918512,"{'neutral': 5, 'positive': 3, 'negative': 3}"
499362441697193985,0.375,0.0,0.375,0.375,0.5,0.0,{'positive': 3}
499362480179912705,0.3375,0.05303300858899109,0.3,0.375,0.475,0.03535533905932735,{'positive': 2}
499362949166030848,0.3383333333333334,0.1390193831409451,0.1,0.46666666666666673,0.6333333333333333,0.2173067468400883,{'positive': 5}
499362994862960640,0.375,,0.375,0.375,0.5,,{'positive': 1}
499363323335680000,0.0,,0.0,0.0,0.0,,{'neutral': 1}
499363612260315136,0.1025,0.22004950267094672,-0.25,0.5,0.19458333333333333,0.32224172531216955,"{'neutral': 14, 'positive': 5, 'negative': 1}"
499363921661140993,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 5}
499363975377993729,-0.03617831541218638,0.3502099401057575,-0.8,0.8,0.43604390681003585,0.34030812198597177,"{'negative': 12, 'positive': 10, 'neutral': 9}"
499364002318020608,0.11666666666666665,0.2041241452319315,0.0,0.5,0.11666666666666665,0.2041241452319315,"{'neutral': 4, 'positive': 2}"
499364508641808384,0.0,,0.0,0.0,0.0,,{'neutral': 1}
499364522038394880,0.004713541666666668,0.18859973958870282,-0.5,0.7,0.16951388888888888,0.276496605166805,"{'neutral': 32, 'negative': 9, 'positive': 7}"
499365436816105473,0.012339743589743584,0.31161037901835975,-0.5,0.6,0.3684650997150997,0.39958697090354434,"{'neutral': 6, 'positive': 4, 'negative': 3}"
499366152049803264,0.25,,0.25,0.25,0.5,,{'positive': 1}
499366666300846081,-0.02874074074074074,0.16299331126745856,-0.4,0.4,0.2194814814814815,0.2686660714826165,"{'neutral': 10, 'negative': 4, 'positive': 1}"
499366930457710592,0.04880501443001442,0.20886544021279707,-0.275,0.6,0.2686733405483406,0.3043206003754112,"{'neutral': 11, 'positive': 6, 'negative': 5}"
499366977497214976,-0.00893408289241622,0.2861469838835096,-0.875,0.8,0.34835758377425047,0.36715085866906527,"{'neutral': 18, 'positive': 10, 'negative': 8}"
499368426931228672,0.07072649572649573,0.2174268933253672,-0.3,0.45,0.18247863247863247,0.20164697579929844,"{'neutral': 7, 'positive': 4, 'negative': 2}"
499368533378498560,0.07785087719298246,0.1882344290835172,-0.1875,0.6000000000000001,0.1929824561403509,0.2844512688782944,"{'neutral': 13, 'positive': 5, 'negative': 1}"
499368931367608320,0.018207417582417583,0.2667030642166096,-0.75,0.6,0.3058789339911789,0.3205025935386328,"{'neutral': 23, 'positive': 15, 'negative': 11}"
499369948943495168,0.02058441558441558,0.22456013871581113,-0.5,0.375,0.31432900432900435,0.3339141619536164,"{'neutral': 12, 'positive': 8, 'negative': 5}"
499375535458643968,0.03341750841750843,0.3268852397708928,-0.6999999999999998,0.8,0.4318165784832451,0.3356006223108657,"{'neutral': 8, 'positive': 6, 'negative': 4}"
499376069485821952,-0.05279695767195767,0.32563374045754345,-0.8,0.8,0.3867354497354497,0.3225638395025622,"{'negative': 9, 'neutral': 8, 'positive': 3}"
499377470697926656,0.05273811527978194,0.25743763673092174,-0.5249999999999999,0.9099999999999999,0.3605453342953343,0.3099512988890267,"{'neutral': 26, 'positive': 19, 'negative': 15}"
499377813758443520,0.03818027210884354,0.20507709805004154,-0.4,0.26666666666666666,0.23639455782312926,0.279004201218236,"{'positive': 6, 'neutral': 6, 'negative': 2}"
499379061718659073,0.13679627309013273,0.3035096185421003,-0.8,1.0,0.3395860020421424,0.3028094415505352,"{'neutral': 25, 'positive': 25, 'negative': 7}"
499381321954000896,0.04623329602496269,0.28471516429067656,-0.8,0.8,0.3861855582688916,0.29664455478395696,"{'neutral': 34, 'positive': 32, 'negative': 18}"
499381843955707904,0.021720321125083028,0.30596591785681,-1.0,0.8,0.35857898715041575,0.32180138199158703,"{'neutral': 27, 'positive': 23, 'negative': 13}"
499381917490237440,0.02154882154882155,0.1556681126733037,-0.12222222222222223,0.18686868686868688,0.30134680134680136,0.2641608879650235,"{'neutral': 1, 'positive': 1, 'negative': 1}"
499383196451368960,0.37857142857142856,0.26435005651777793,0.0,0.65,0.4321428571428571,0.29535088091479067,"{'positive': 5, 'neutral': 2}"
499383640267423744,-0.0390625,0.13531646934131855,-0.46875,0.0,0.0703125,0.24356964481437338,"{'neutral': 11, 'negative': 1}"
499385227362328576,-0.055382910740053595,0.2673818928210078,-0.8,0.6,0.3762755102040816,0.32381220861074445,"{'neutral': 23, 'negative': 17, 'positive': 9}"
499386181310619649,0.1566170634920635,0.32950680287347917,-0.6,0.85,0.5038753968253968,0.3512141693959879,"{'positive': 24, 'neutral': 16, 'negative': 10}"
499386726414954496,0.07356522154316272,0.2440015070797943,-0.8,0.5,0.325612479840421,0.2675708754136503,"{'positive': 16, 'neutral': 12, 'negative': 6}"
499387698390790144,0.21267460317460318,0.2731043138745214,-0.4,0.7250000000000001,0.40575396825396826,0.2981298643080274,"{'positive': 21, 'neutral': 9, 'negative': 5}"
499387985096237056,0.17946428571428572,0.18361889286633967,0.0,0.3666666666666667,0.37142857142857144,0.35456210417116735,"{'positive': 4, 'neutral': 3}"
499387993879511041,0.09574074074074075,0.3871501555504632,-0.4,1.0,0.23578703703703704,0.2883085518639718,"{'negative': 8, 'positive': 7, 'neutral': 5}"
499388398529175552,-0.059999999999999984,0.30495901363953815,-0.6,0.1,0.42000000000000004,0.31937438845342625,"{'positive': 3, 'negative': 1, 'neutral': 1}"
499388619425980416,-0.025238095238095237,0.30468486421206636,-0.5,0.8,0.34620370370370374,0.35410103055630787,"{'neutral': 17, 'negative': 11, 'positive': 7}"
499389815268573187,0.6055555555555555,0.4050034293407622,0.0,1.0,0.36666666666666664,0.2904737509655563,"{'positive': 8, 'neutral': 1}"
499394221984714752,-0.04513888888888889,0.3214617762831393,-0.8,0.25,0.29305555555555557,0.3033092939192233,"{'neutral': 4, 'positive': 3, 'negative': 2}"
499394946416529409,0.02645047152622911,0.21691670014230824,-0.6999999999999998,0.7,0.3409296618084497,0.3105928246323849,"{'neutral': 78, 'positive': 50, 'negative': 37}"
499397048878501888,-0.02787698412698412,0.3102792565439176,-0.35,0.6,0.3999007936507937,0.3353757903384648,"{'negative': 3, 'neutral': 3, 'positive': 1}"
499397804620386304,-0.08333333333333331,0.2086996778999803,-0.6999999999999998,0.03333333333333333,0.1428030303030303,0.21409605604055673,"{'neutral': 7, 'negative': 4}"
499400566397607936,0.05555555555555555,0.11303883305208781,0.0,0.3,0.17777777777777778,0.2905932629027116,"{'neutral': 7, 'positive': 2}"
499401478235099137,0.0,,0.0,0.0,0.0,,{'neutral': 1}
499401831874043905,0.049064171122994646,0.17962330882444866,-0.15000000000000002,0.7,0.19549910873440288,0.26125306051731845,"{'neutral': 13, 'positive': 3, 'negative': 1}"
499402006146977792,0.11045918367346938,0.18765085133016007,-0.125,0.6,0.38204648526077095,0.2608031261605665,"{'neutral': 8, 'positive': 5, 'negative': 1}"
499402444267212800,0.0460515873015873,0.3103634071228618,-0.7,0.85,0.28787698412698415,0.3730841552844631,"{'neutral': 12, 'positive': 4, 'negative': 4}"
499402643869929474,0.2857142857142857,,0.2857142857142857,0.2857142857142857,0.5357142857142857,,{'positive': 1}
499403422278619136,-0.0013271604938271601,0.23291874350756783,-0.5,0.5,0.27317901234567904,0.3176785051757961,"{'neutral': 7, 'positive': 4, 'negative': 4}"
499404849835175938,-0.026754083275822408,0.2893253419241755,-1.0,0.6,0.4051098458707154,0.3382404880803067,"{'neutral': 11, 'negative': 7, 'positive': 5}"
499405013261635584,-0.10585714285714287,0.29909404022474134,-0.41500000000000004,0.2857142857142857,0.3791428571428571,0.3556132960485738,"{'neutral': 2, 'negative': 2, 'positive': 1}"
499405449951584256,0.010370370370370367,0.008981004187394176,0.0,0.01555555555555555,0.3985185185185185,0.34512716091557627,{'neutral': 3}
499406086945136640,-0.008123897707231044,0.23690183475434426,-0.8,0.5333333333333333,0.22707231040564377,0.31327551809487436,"{'neutral': 32, 'positive': 13, 'negative': 9}"
499406854615597056,0.048903125280243924,0.29653548341081193,-0.5,0.7,0.4520889382118196,0.3555399295075864,"{'neutral': 23, 'positive': 22, 'negative': 14}"
499407248427188224,-0.1738425925925926,0.045789666191726086,-0.225,-0.13518518518518519,0.5608796296296297,0.1939269642593561,{'negative': 4}
499408845127819265,0.22535714285714287,0.2629225354304728,0.0,0.725,0.41452380952380957,0.42958500074455747,"{'positive': 6, 'neutral': 4}"
499408988422037505,0.06609077315599055,0.25059820207123906,-0.4666666666666666,0.7,0.3120327257283779,0.2828457076315744,"{'neutral': 30, 'positive': 23, 'negative': 16}"
499409455814287360,0.090625,0.1401131558012003,-0.125,0.25,0.25555555555555554,0.2757545364520731,"{'positive': 4, 'neutral': 3, 'negative': 1}"
499409692834021376,0.1125,0.20615528128088303,0.0,0.8,0.159375,0.25769410160110373,"{'neutral': 10, 'positive': 6}"
499410901033054208,-0.05,0.2669269563007828,-0.4,0.5,0.337037037037037,0.41529403535623904,"{'neutral': 5, 'negative': 3, 'positive': 1}"
499410965075886080,-0.03842813051146384,0.2854404481500568,-0.8,0.8,0.2856553130511464,0.34096393983628676,"{'neutral': 20, 'negative': 9, 'positive': 7}"
499411596255719424,-0.07208333333333333,0.49879490190524867,-1.0,0.8,0.6056439393939393,0.34184301158676195,"{'positive': 4, 'negative': 4, 'neutral': 3}"
499411738467794945,0.0375,0.23055203266525728,-0.4,0.7,0.23302380952380952,0.3042010140546931,"{'neutral': 14, 'positive': 3, 'negative': 3}"
499411840733282304,0.14840367965367965,0.29104052523206314,-0.25,0.8,0.5029491341991342,0.25644811788774535,"{'positive': 11, 'negative': 7, 'neutral': 4}"
499412007573942272,0.0,,0.0,0.0,0.0,,{'neutral': 1}
499412661176926209,0.16335470085470083,0.2837208783287196,-0.10416666666666667,0.75,0.418482905982906,0.3070237164139698,"{'neutral': 6, 'positive': 5, 'negative': 2}"
499412821671968769,0.03333333333333333,,0.03333333333333333,0.03333333333333333,0.15555555555555556,,{'neutral': 1}
499424290748780546,0.07857142857142857,0.29247943122051306,-0.5,0.5,0.2735714285714286,0.3769138614549962,"{'neutral': 6, 'positive': 3, 'negative': 1}"
499426471300329472,0.0,0.0,0.0,0.0,0.13333333333333333,0.3518657752744984,{'neutral': 15}
499427218171248641,-0.025000000000000005,0.220290212623661,-0.65,0.43333333333333335,0.36455026455026457,0.3122225988060016,"{'neutral': 16, 'negative': 4, 'positive': 1}"
499427833102745600,0.21422558922558926,0.4266082040883481,-0.5935185185185184,1.0,0.43754208754208757,0.40357633983865526,"{'neutral': 5, 'positive': 5, 'negative': 1}"
499430225043009537,-0.00580808080808081,0.18906631595661127,-0.5,0.3,0.26565656565656565,0.22392153307394602,"{'neutral': 6, 'positive': 3, 'negative': 2}"
499431474731683841,0.012499999999999997,,0.012499999999999997,0.012499999999999997,0.225,,{'neutral': 1}
499432169836531712,0.1864583333333333,0.29071861169494806,-0.3125,0.8,0.40729166666666666,0.3212575828870991,"{'positive': 6, 'neutral': 5, 'negative': 1}"
499432557906104320,0.12488547607595225,0.2684885682190735,-0.2333333333333333,1.0,0.26650117959641767,0.34968099217521686,"{'neutral': 37, 'positive': 19, 'negative': 7}"
499435341259223040,0.12244897959183673,0.1527207096642425,0.0,0.2857142857142857,0.22959183673469388,0.2863513306204547,"{'neutral': 4, 'positive': 3}"
499437429690888192,-0.19131944444444443,0.2588531103930202,-0.6,0.13333333333333333,0.6559027777777777,0.3075348501924496,"{'negative': 6, 'positive': 2}"
499438052688023552,0.012716450216450216,0.15390013564716581,-0.4,0.2,0.19112554112554114,0.24687121714795376,"{'neutral': 6, 'positive': 4, 'negative': 1}"
499438977774931968,0.17869582524754937,0.281279587874433,-0.3499999999999999,1.0,0.3014709906951286,0.24021919428537847,"{'positive': 16, 'neutral': 11, 'negative': 2}"
499439550029381632,0.030476190476190483,0.3384021204366118,-0.6,1.0,0.2379761904761905,0.314150719564948,"{'neutral': 8, 'negative': 3, 'positive': 3}"
499439571520991232,0.002632632124819628,0.2049002917966055,-0.7,0.4,0.3748914930555556,0.2653896504858371,"{'neutral': 12, 'negative': 10, 'positive': 10}"
